"year","country","agr_pat","dat_pat","min_pat","ene_pat","all_pat","TIDR_all","TIDR_agr","TIDR_min","TIDR_log","TIDR_nuc","TIDR_wind","TIDR_solar","TIDR_bio"
1994,"Czechia",63,20,17,63,163,-31.6421895861148,-25.7575757575758,-9.375,-76.6081871345029,-22.9508196721311,-66.1870503597122,22.4489795918367,5.97014925373134
1994,"Germany",2135,5856,609,345,8945,-168.121693121693,-191.341991341991,-198.591549295775,-212.068965517241,-207.339449541284,-127.864583333333,-117.049180327869,-221.311475409836
1994,"Denmark",189,66,53,24,332,-161.474269819193,-223.846153846154,-204.347826086957,-170.440251572327,-246.938775510204,-200,-58.6206896551724,-76.9230769230769
1994,"Ecuador",5,NA,3,1,9,92.8,95.6896551724138,85,93.3823529411765,96.875,88.9908256880734,94,91.8918918918919
1994,"Egypt",39,2,3,1,45,93.2710280373832,87.6404494382023,100,92.2480620155039,100,96.1038961038961,89.5522388059701,95.1219512195122
1994,"Spain",413,303,61,93,870,-94.413407821229,-97.5155279503106,-94.4444444444444,-129.946524064171,-66.6666666666667,-98.0676328502416,-56.2130177514793,-100
1994,"Finland",197,203,64,57,521,-87.3291925465839,-86.5079365079365,-195.454545454545,-168.421052631579,-81.6666666666667,-72.8205128205128,-55,-7.14285714285714
1994,"France",733,1206,102,119,2160,-210.176991150442,-195.161290322581,-160,-242,-294.202898550725,-202.230483271375,-167.289719626168,-241.304347826087
1994,"United Kingdom",734,1930,525,115,3304,-151.660026560425,-207.389162561576,-212.307692307692,-170.056497175141,-186.086956521739,-103.225806451613,-115.725806451613,-174.576271186441
1994,"Greece",14,2,4,3,23,44.9404761904762,55.3030303030303,62.5,27.8409090909091,54.0540540540541,51.0791366906475,28.8288288288288,79.2452830188679
1994,"Hong Kong SAR China",15,148,1,NA,164,-43.140243902439,27.710843373494,71.875,1.3986013986014,-21.4285714285714,-91.9075144508671,-129.197080291971,30.4347826086957
1994,"Croatia",4,1,NA,11,16,36.5949119373777,24.6376811594203,50,46.2121212121212,-6.89655172413793,23.8461538461538,52.0408163265306,56.7567567567568
1994,"Hungary",177,58,3,34,272,28.996282527881,26.4150943396226,30,30.5418719211823,-11.1111111111111,21.9251336898396,39.6946564885496,58.0645161290323
1994,"Ireland",75,42,7,5,129,22.6446280991736,41.2162162162162,65.3846153846154,6.4,36.8421052631579,14.3884892086331,-1.02040816326531,58.0645161290323
1994,"Israel",161,124,2,15,302,NA,NA,NA,NA,NA,NA,NA,NA
1994,"India",3,1,NA,8,12,-29.7058823529412,-63.8888888888889,-17.8571428571429,-100,-13.7931034482759,-13.3663366336634,18.3206106870229,-28
1994,"Iceland",8,1,NA,1,10,90.4522613065327,95.2380952380952,100,70.2380952380952,100,98.019801980198,90.2439024390244,100
1994,"Italy",188,268,31,23,510,-175.783699059561,-238,-303.77358490566,-160.194174757282,-268.65671641791,-128.434504792332,-121.52466367713,-232.432432432432
1994,"Japan",747,8888,200,7998,17833,-275.99486521181,-131.404958677686,-91.304347826087,-496.376811594203,-277.19298245614,-296.296296296296,-197.546012269939,-344.615384615385
1994,"South Korea",875,5410,50,97,6432,-61.6,6.77966101694915,15.9090909090909,-188.965517241379,-36.3636363636364,-37.3684210526316,-83.0769230769231,-5.88235294117647
1994,"Lithuania",18,6,5,1,30,43.8746438746439,35.2112676056338,100,45.2830188679245,69.4444444444444,30,47.1698113207547,42.8571428571429
1994,"Luxembourg",2,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
1994,"Latvia",20,NA,2,6,28,51.8624641833811,32.5,100,42.0454545454545,75,69.4915254237288,69.2307692307692,19.047619047619
1994,"Morocco",10,NA,NA,1,11,87.3417721518987,94.0298507462687,80.9523809523809,91.4529914529915,94.5945945945946,81.7391304347826,80.8988764044944,92.8571428571429
1994,"Moldova",3,NA,NA,2,5,30,42.2222222222222,-300,9.52380952380952,50,39.1304347826087,25,53.3333333333333
1994,"Mexico",145,117,41,12,315,37.2289156626506,38.8059701492537,69.7674418604651,30.8139534883721,42.3076923076923,23.5023041474654,52.5316455696203,33.3333333333333
1994,"Malaysia",27,85,12,1,125,7.9295154185022,31.25,36.5384615384615,17.0454545454545,8.75,-10.9004739336493,-15,21.1764705882353
1994,"Netherlands",234,147,33,6,420,-112.928082191781,-152.331606217617,-78.5714285714286,-159.073359073359,-153.521126760563,-97.9591836734694,-47.5555555555556,-90.4761904761905
1994,"Norway",163,186,384,36,769,-31.1704834605598,-20.8,32.3529411764706,-48.7654320987654,-11.1111111111111,-78.8888888888889,-14.8809523809524,29.1666666666667
1994,"New Zealand",76,15,3,10,104,-11.402157164869,-62.6086956521739,-63.6363636363636,0.740740740740741,37.8378378378378,20.4545454545455,-0.763358778625954,-115.151515151515
1994,"Poland",50,20,21,40,131,20.983970983971,6.66666666666667,50.3974562798092,-15.21167184884,18.4210526315789,34.375,48.6111111111111,50
1994,"Portugal",59,28,4,15,106,26.4530016742406,31.6239316239316,65.6104380242311,14.7622305850154,40.9090909090909,20.1298701298701,23.8095238095238,42
1994,"Romania",9,1,2,27,39,51.2234910277325,51.2605042016807,45.8333333333333,18.5430463576159,74.5762711864407,48.2456140350877,74.468085106383,86.5384615384615
1994,"Russia",33,16,4,275,328,NA,NA,NA,NA,NA,NA,NA,NA
1994,"Sweden",168,158,39,35,400,-143.756906077348,-138.620689655172,-188.888888888889,-230.232558139535,-131.746031746032,-158.295964125561,-79.4594594594595,-65.4320987654321
1994,"Singapore",4,10,2,6,22,-32.6375711574953,7.18954248366013,7.69230769230769,-51.9650655021834,-2.38095238095238,-48.4,-47.9381443298969,-26.0869565217391
1994,"Slovenia",5,NA,1,3,9,15.7509157509158,19.047619047619,23.5294117647059,25.8064516129032,-3.7037037037037,0,21.2389380530973,25
1994,"Slovakia",48,23,7,19,97,23.3660130718954,32.4561403508772,39.1304347826087,-5,13.953488372093,29.6875,37.1681415929204,35.2941176470588
1994,"Tunisia",4,NA,2,NA,6,71.0416666666667,87.8787878787879,80.9523809523809,75,82.3529411764706,58.4745762711864,51.9480519480519,91.6666666666667
1994,"Turkey",23,5,2,1,31,4.49101796407186,-24.2105263157895,-30,14.0127388535032,2.17391304347826,6.21468926553672,15.5172413793103,21.2765957446809
1994,"Taiwan",66,217,3,42,328,NA,NA,NA,NA,NA,NA,NA,NA
1994,"Ukraine",13,NA,1,2,16,NA,NA,NA,NA,NA,NA,NA,NA
1994,"United States",2102,7813,866,255,11036,-187.815750371471,-170.588235294118,-201.538461538462,-295.397489539749,-289.156626506024,-120.281690140845,-141.729323308271,-241
1994,"Uruguay",7,1,NA,NA,8,94.1176470588235,92.7710843373494,100,92.3076923076923,88.2352941176471,95.3703703703704,95.9459459459459,96.4285714285714
1994,"South Africa",106,31,42,15,194,NA,NA,NA,NA,NA,NA,NA,NA
1994,"Zimbabwe",6,NA,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1995,"Argentina",29,9,7,3,48,49.136786188579,45.7627118644068,39.2857142857143,57.4850299401198,49.0196078431373,35.6382978723404,57.4468085106383,60
1995,"Austria",344,524,98,23,989,-88.6850152905199,-65.1898734177215,-100,-103.015075376884,-89.5522388059701,-117.213114754098,-59.6938775510204,-76.9230769230769
1995,"Australia",814,1310,296,125,2545,-44.6878422782037,-68.75,-105.263157894737,-44.973544973545,-17.1875,-26.3598326359833,-41.1764705882353,-54.7169811320755
1995,"Belgium",40,42,2,12,96,NA,NA,NA,NA,NA,NA,NA,NA
1995,"Bulgaria",27,1,3,35,66,NA,NA,NA,NA,NA,NA,NA,NA
1995,"Brazil",107,86,28,32,253,-40,-67.4074074074074,-27.5,-75.6410256410256,-38.7755102040816,-70.4663212435233,39.5833333333333,18.8679245283019
1995,"Canada",754,1330,391,66,2541,-65.7079646017699,-32.7380952380952,-61.5384615384615,-155.232558139535,-115.686274509804,-46.0176991150442,-26.2032085561497,-59.0163934426229
1995,"Switzerland",25,34,4,3,66,-134.002229654404,-165.151515151515,-67.5675675675676,-180.113636363636,-158.928571428571,-147.210300429185,-86.2944162436548,-60.6060606060606
1995,"China",120,482,37,405,1044,-70.6981317600787,-89.1566265060241,-25.7575757575758,-137.755102040816,20,-55.8333333333333,-128.476821192053,24.4897959183673
1995,"Colombia",5,NA,2,NA,7,73.125,45.6310679611651,82.3529411764706,80.4878048780488,55.2631578947368,80.1369863013699,76.9230769230769,84.3137254901961
1995,"Czechia",76,38,16,56,186,-28.2766990291262,-24.6376811594203,8.82352941176471,-80.9248554913295,-20,-44.1340782122905,14.5569620253165,9.09090909090909
1995,"Germany",1930,6340,577,358,9205,-168.181818181818,-183.628318584071,-201.369863013699,-195.709570957096,-210.091743119266,-143.765281173594,-125.324675324675,-200.746268656716
1995,"Denmark",233,100,51,22,406,-147.106325706595,-200,-64,-146.583850931677,-295.238095238095,-183.850931677019,-67.6056338028169,-58.5714285714286
1995,"Estonia",4,1,NA,3,8,43.3874709976798,38.8888888888889,33.3333333333333,50.4273504273504,18.75,46.7391304347826,52.9411764705882,12.5
1995,"Egypt",11,4,2,2,19,92.7927927927928,85.3932584269663,94.1176470588235,94.53125,100,95.5307262569832,83.3333333333333,97.8260869565217
1995,"Spain",268,360,28,75,731,-99.4617868675996,-137.086092715232,-113.888888888889,-123.316062176166,-107.462686567164,-87.0535714285714,-62.9834254143646,-74.025974025974
1995,"Finland",177,230,58,55,520,-79.8488664987406,-100,-127.586206896552,-126.875,-107.142857142857,-75,-47.239263803681,11.1111111111111
1995,"France",773,1191,140,104,2208,-198.985629754861,-186.315789473684,-151.851851851852,-225.954198473282,-293.150684931507,-179.794520547945,-159.259259259259,-253.125
1995,"United Kingdom",644,1811,641,97,3193,-157.506527415144,-219.796954314721,-298.4375,-184.507042253521,-151.5625,-113.784461152882,-109.842519685039,-153.333333333333
1995,"Greece",39,29,5,5,78,39.2961876832845,54.1984732824427,60,35.3591160220994,12.8205128205128,31.8840579710145,30.2752293577982,61.1111111111111
1995,"Hong Kong SAR China",4,220,2,1,227,-50.8371385083714,47.1264367816092,50,-16.9117647058824,-5.88235294117647,-92.8571428571429,-140.579710144928,2.7027027027027
1995,"Croatia",8,NA,1,5,14,40.9090909090909,47.1264367816092,70.8333333333333,54.6875,-23.3333333333333,34.2857142857143,38.0952380952381,44.4444444444444
1995,"Hungary",199,57,11,51,318,25.8530183727034,19.5804195804196,37.5,20.3208556149733,15.9090909090909,19.3877551020408,48.3870967741936,38.6363636363636
1995,"Ireland",75,58,14,7,154,19.9649737302977,19.6581196581197,63.1578947368421,-5.08474576271187,32.5,10.8527131782946,29.7297297297297,67.5675675675676
1995,"Israel",169,119,1,22,311,2.27272727272727,-60,86.2068965517241,29.4117647058824,71.0526315789474,-19.0140845070423,-28.1553398058252,71.7948717948718
1995,"India",1,1,NA,8,10,-33.1005586592179,-63.4782608695652,-13.7931034482759,-120.560747663551,-18.1818181818182,-14.975845410628,17.037037037037,-19.2982456140351
1995,"Iceland",2,1,NA,1,4,87.7403846153846,90.9090909090909,100,71.7171717171717,96.551724137931,95.1456310679612,86.9047619047619,100
1995,"Italy",174,317,39,24,554,-172.830188679245,-206.818181818182,-274.545454545455,-171.019108280255,-249.367088607595,-123.584905660377,-139.908256880734,-208.264462809917
1995,"Japan",643,9145,125,7382,17295,-252.380952380952,-132,-71.1111111111111,-509.62962962963,-207.575757575758,-261.650485436893,-160.555555555556,-350
1995,"South Korea",1308,6123,65,76,7572,-62.8395061728395,12.9770992366412,-2.04081632653061,-214.189189189189,-34.375,-46.7005076142132,-75.1724137931034,19.7368421052632
1995,"Lithuania",40,1,2,3,46,46.0580912863071,37.5,55.5555555555556,51.5151515151515,52.1739130434783,43.6893203883495,42.6666666666667,51.7241379310345
1995,"Luxembourg",1,2,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA
1995,"Latvia",30,NA,2,12,44,64.079822616408,37.7777777777778,90,52.3364485981308,82.051282051282,78.1609195402299,76.9230769230769,74.0740740740741
1995,"Morocco",9,2,NA,3,14,89.3145161290323,94.5945945945946,84.6153846153846,91.4529914529915,89.1891891891892,86.8421052631579,85.7142857142857,91.8918918918919
1995,"Moldova",13,NA,NA,11,24,39.5348837209302,54.9019607843137,-Inf,26.530612244898,38.4615384615385,39.1304347826087,37.037037037037,44.4444444444444
1995,"Mexico",15,18,3,1,37,22.6923076923077,18.9655172413793,52.2727272727273,7.97546012269939,17.7777777777778,17.2093023255814,35.9154929577465,41.8181818181818
1995,"Malaysia",47,97,9,2,155,14.2857142857143,35.6060606060606,52.3809523809524,25.6544502617801,12.6436781609195,-19.2708333333333,1.34228187919463,26.9662921348315
1995,"Netherlands",210,141,28,3,382,-112.595097210482,-173.714285714286,-113.513513513514,-137.412587412587,-152.173913043478,-90.9395973154362,-59.4142259414226,-94.9367088607595
1995,"Norway",159,169,410,25,763,-29.5757575757576,-13.2867132867133,45.4545454545455,-52.1212121212121,-3.63636363636364,-75.8793969849246,-11.1801242236025,24.6376811594203
1995,"New Zealand",65,32,1,12,110,-8.42857142857143,-51.219512195122,-30,14.4827586206897,30,22.9591836734694,-19.5488721804511,-118.181818181818
1995,"Peru",5,1,1,1,8,90.3398853398853,90,90.7094594594595,94.6111755927707,93.6170212765958,88.3040935672515,86.2385321100918,89.5833333333333
1995,"Poland",68,53,49,40,210,24.7722007722008,2.40963855421687,26.5265265265265,-8.61093651791326,26.1904761904762,34.5454545454545,52.1739130434783,83.3333333333333
1995,"Portugal",42,20,1,12,75,20.9459459459459,24.7619047619048,54.1580041580042,2.97297297297297,23.8095238095238,21.4723926380368,18.3206106870229,47.1698113207547
1995,"Romania",11,1,NA,9,21,54.0616246498599,56,70.9677419354839,27.5280898876405,56.25,51.7985611510791,77.7777777777778,76.6666666666667
1995,"Russia",53,21,19,362,455,NA,NA,NA,NA,NA,NA,NA,NA
1995,"Sweden",166,176,51,39,432,-122.055888223553,-98.0769230769231,-194.736842105263,-175.943396226415,-52.9411764705882,-140.8,-84.4444444444444,-91.358024691358
1995,"Singapore",5,100,12,2,119,-30.3360581289737,7.28476821192053,18.6440677966102,-48.559670781893,3.37078651685393,-50.1945525291829,-52.970297029703,-5
1995,"Slovenia",7,1,1,3,12,13.0281690140845,20,-5.88235294117647,23.3082706766917,-13.3333333333333,7.69230769230769,12.8440366972477,9.75609756097561
1995,"Slovakia",51,26,6,22,105,26.5723270440252,36.6071428571429,31.25,-2.85714285714286,26.4150943396226,30.9352517985612,35,50
1995,"El Salvador",1,NA,NA,1,2,88.5245901639344,69.6428571428571,100,91.9540229885057,89.4736842105263,94.5945945945946,92.6829268292683,91.304347826087
1995,"Turkey",47,17,1,4,69,-9.25925925925926,-49.438202247191,-30,-0.709219858156028,-15.5555555555556,-9.09090909090909,18.6440677966102,-10.2040816326531
1995,"Taiwan",67,329,3,44,443,NA,NA,NA,NA,NA,NA,NA,NA
1995,"Ukraine",5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
1995,"United States",1932,8362,709,237,11240,-190.796201607012,-178.902953586498,-180,-300.406504065041,-255.31914893617,-126.136363636364,-144.160583941606,-254.166666666667
1995,"Uruguay",3,3,NA,NA,6,91.0485933503836,91.5492957746479,76.9230769230769,91.4893617021277,88.8888888888889,89.3203883495146,92.8571428571429,100
1995,"South Africa",132,36,40,17,225,NA,NA,NA,NA,NA,NA,NA,NA
1995,"Zimbabwe",1,NA,NA,NA,1,72.3768736616702,64.2857142857143,73.0769230769231,68.3333333333333,81.8181818181818,79.6747967479675,73.9130434782609,69.5652173913043
1996,"Austria",317,458,58,24,857,-94.6745562130178,-104.666666666667,-128.205128205128,-112.698412698413,-91.304347826087,-119.083969465649,-48.8789237668161,-68.2926829268293
1996,"Australia",914,1457,340,112,2823,-40.3560830860534,-65.1162790697674,-107.317073170732,-41.0628019323672,-63.768115942029,-12.3674911660777,-34.4086021505376,-45.2830188679245
1996,"Belgium",41,38,5,9,93,NA,NA,NA,NA,NA,NA,NA,NA
1996,"Bulgaria",22,5,6,25,58,5.17529215358932,18,30,-46.969696969697,57.1428571428571,14.2857142857143,1.05263157894737,30.6122448979592
1996,"Brazil",71,92,17,16,196,-36.498150431566,-86.5079365079365,11.1111111111111,-74.6666666666667,-26.3157894736842,-65.8653846153846,30.6666666666667,37.8787878787879
1996,"Canada",703,1456,354,77,2590,-64.9740932642487,-44.5121951219512,-30.7692307692308,-160.109289617486,-101.754385964912,-46.1224489795918,-21.6981132075472,-49.2307692307692
1996,"Switzerland",34,28,7,2,71,-130.215053763441,-161.940298507463,-73.5294117647059,-198.275862068966,-157.142857142857,-124.603174603175,-76.4976958525346,-88.8888888888889
1996,"China",201,1141,58,391,1791,-69.4634146341463,-86.4197530864197,-5.26315789473684,-134.031413612565,21.3592233009709,-58.7044534412955,-133.125,27.906976744186
1996,"Colombia",10,4,2,2,18,72.0247295208655,50.4854368932039,79.3103448275862,75.3623188405797,61.3636363636364,78.0346820809249,78.448275862069,77.2727272727273
1996,"Costa Rica",1,NA,NA,NA,1,69.8598130841121,51.9480519480519,45.4545454545455,71.4285714285714,90,77.5862068965517,75.7575757575758,57.8947368421053
1996,"Cuba",4,NA,NA,2,6,NA,NA,NA,NA,NA,NA,NA,NA
1996,"Cyprus",1,NA,NA,NA,1,71.1618257261411,77.3333333333333,87.5,63.7254901960784,78.7878787878788,64.6153846153846,72.2222222222222,86.1111111111111
1996,"Czechia",70,35,15,37,157,-16.8490153172867,-22.1476510067114,-2.85714285714286,-56.3157894736842,-18.3333333333333,-31.0679611650485,23.9583333333333,19.5121951219512
1996,"Germany",1881,7139,552,434,10006,-160.230024213075,-167.901234567901,-225.333333333333,-182.131661442006,-176.859504132231,-140.281030444965,-110.632183908046,-244.53781512605
1996,"Denmark",220,100,35,23,378,-147.225806451613,-187.586206896552,-80,-134.502923976608,-235.294117647059,-171.823204419889,-91.4285714285714,-95.5223880597015
1996,"Estonia",7,5,NA,NA,12,50.5050505050505,45.2380952380952,0,53.0769230769231,23.6842105263158,60.952380952381,58.695652173913,42.1052631578947
1996,"Egypt",8,NA,2,3,13,94.0609951845907,81.8181818181818,91.304347826087,97.3684210526316,97.6744186046512,96.7741935483871,93.2432432432432,97.8260869565217
1996,"Spain",261,328,28,96,713,-104.24178154825,-131.09756097561,-108.333333333333,-127.272727272727,-141.935483870968,-82.8947368421053,-80.1169590643275,-75
1996,"Finland",189,161,75,53,478,-87.360594795539,-109.48275862069,-162.5,-138.607594936709,-98.3333333333333,-70.4225352112676,-55.688622754491,-26.0869565217391
1996,"France",652,1010,108,70,1840,-192.919649960223,-187.564766839378,-226.086956521739,-229.477611940298,-263.291139240506,-152.439024390244,-163.934426229508,-238.383838383838
1996,"United Kingdom",623,1890,659,83,3255,-161.567164179104,-215.094339622642,-231.944444444444,-174.933333333333,-170.992366412214,-122.87104622871,-132.727272727273,-170.454545454545
1996,"Georgia",5,1,NA,NA,6,63.265306122449,66.6666666666667,100,38.4615384615385,100,61.9047619047619,75,100
1996,"Greece",100,50,6,14,170,37.8890392422192,53.030303030303,69.2307692307692,26.5957446808511,21.9512195121951,41.4012738853503,25.5639097744361,54.8387096774194
1996,"Guatemala",1,NA,NA,2,3,80.8785529715762,83.5294117647059,93.3333333333333,71.9298245614035,73.6842105263158,85.1851851851852,89.5833333333333,80
1996,"Hong Kong SAR China",17,252,1,NA,270,-43.8848920863309,36.9047619047619,59.375,-17.6470588235294,-2.04081632653061,-82.0652173913043,-117.088607594937,11.5384615384615
1996,"Croatia",16,NA,NA,12,28,47.4548440065681,47.5609756097561,41.1764705882353,60.4026845637584,5.71428571428571,35.5263157894737,53.2786885245902,61.5384615384615
1996,"Hungary",179,75,12,40,306,17.7696078431373,20.8053691275168,-14.2857142857143,15.7608695652174,-6.66666666666667,12.1359223300971,30.9210526315789,32.2033898305085
1996,"Indonesia",5,4,5,NA,14,74.7854077253219,76.056338028169,84.0579710144928,74.8633879781421,70.5882352941177,74.7663551401869,70,78.0487804878049
1996,"Ireland",31,30,4,6,71,12.6623376623377,11.2,14.2857142857143,-10.6060606060606,55.8139534883721,3.07692307692308,18.0327868852459,58.1395348837209
1996,"Israel",156,152,2,22,332,-2.78260869565217,-72.9411764705882,93.3333333333333,16.9354838709677,70,-12.751677852349,-50.9803921568627,88.8888888888889
1996,"Iceland",2,1,NA,NA,3,87.280701754386,92.9577464788732,100,62.8571428571429,100,96.5217391304348,90.4255319148936,96.2962962962963
1996,"Italy",181,229,30,17,457,-168.362369337979,-194.979079497908,-200,-167.1875,-221.978021978022,-122.12389380531,-159.109311740891,-206.25
1996,"Japan",599,8609,116,7402,16726,-234.689265536723,-156.779661016949,-125.581395348837,-451.700680272109,-194.285714285714,-221.212121212121,-145.145631067961,-325.714285714286
1996,"South Korea",1212,6307,92,98,7709,-56.6948130277443,9.375,12.7659574468085,-225.174825174825,-34.9206349206349,-23.8317757009346,-56.7901234567901,-1.38888888888889
1996,"Lithuania",17,4,1,3,25,46.5703971119134,39.6039603960396,50,46.5116279069767,55.3191489361702,42.8571428571429,44.2307692307692,69.0476190476191
1996,"Luxembourg",1,2,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA
1996,"Latvia",25,9,6,27,67,66.1795407098121,53.0612244897959,100,64.6551724137931,66.6666666666667,67,74.7252747252747,77.4193548387097
1996,"Morocco",5,NA,NA,4,9,90.5325443786982,97.3684210526316,86.3636363636364,92,95.1219512195122,84.251968503937,90.8045977011494,89.6551724137931
1996,"Moldova",7,1,NA,6,14,64.3171806167401,63.4615384615385,66.6666666666667,52.6315789473684,80,69.7674418604651,51.6129032258064,90.4761904761905
1996,"Malaysia",16,68,8,4,96,11.6204690831557,42.3611111111111,40.3508771929825,23,18.75,-18.6602870813397,-12.5,22.9166666666667
1996,"Netherlands",225,153,21,4,403,-88.8157894736842,-123.936170212766,-25,-111.764705882353,-84.7222222222222,-83,-59.0909090909091,-69.6629213483146
1996,"Norway",191,192,496,25,904,-34.8970251716247,-19.7368421052632,6.66666666666667,-72.8395061728395,-8.16326530612245,-67.5675675675676,-6.25,10.4477611940298
1996,"New Zealand",103,32,10,7,152,-8.61111111111111,-46.09375,-39.1304347826087,9.85915492957746,30,10.8247422680412,-2.73972602739726,-78.7234042553192
