period,reporterDesc,id,flowDesc,partnerDesc,cmdCode,cmdDesc,fobvalue,Category
2007,Belgium,77233261,Export,Ukraine,8704,Vehicles; for the transport of goods,11592959,Logistics
2007,Belgium,87930945,Export,Hungary,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",14844934,Agriculture
2007,Belgium,27691996,Import,Liberia,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",NA,Logistics
2007,Belgium,75834656,Export,Holy See (Vatican City State),8704,Vehicles; for the transport of goods,4113,Logistics
2007,Belgium,79374227,Export,Singapore,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",18477,Logistics
2007,Belgium,77803601,Export,Saudi Arabia,8709,"Works trucks, self-propelled, (not fitted with lifting or handling equipment), for factories, warehouses etc, for short distance transport of goods, tractors used on railway station platforms; parts thereof",19690,Logistics
2007,Belgium,34477747,Import,Austria,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",NA,Agriculture
2007,Belize,29365086,Import,China,8704,Vehicles; for the transport of goods,NA,Logistics
2007,Benin,92012365,Export,Belgium,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",65638,Logistics
2007,Bermuda,25683945,Import,USA,8701,Tractors; (other than tractors of heading no 8709),410498,Logistics
2007,Bhutan,40947256,Import,Denmark,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",NA,Logistics
2007,Bolivia (Plurinational State of),36853003,Import,Germany,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",1169,Agriculture
2007,Bosnia Herzegovina,39305005,Import,Slovenia,8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,NA,Logistics
2007,Bosnia Herzegovina,38630315,Import,Italy,8435,"Presses, crushers and similar machinery; used in the manufacture of wine, cider, fruit juices or similar beverages",NA,Agriculture
2007,Botswana,83546720,Export,South Africa,8435,"Presses, crushers and similar machinery; used in the manufacture of wine, cider, fruit juices or similar beverages",502,Agriculture
2007,Brazil,90510609,Export,Honduras,8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,190,Logistics
2007,Brazil,75640658,Export,Jordan,8709,"Works trucks, self-propelled, (not fitted with lifting or handling equipment), for factories, warehouses etc, for short distance transport of goods, tractors used on railway station platforms; parts thereof",2817,Logistics
2007,Brazil,89810023,Export,Bolivia (Plurinational State of),843039,Coal or rock cutters and tunnelling machinery; not self-propelled,14215,Agriculture
2007,Brazil,87925548,Export,Peru,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",2027982,Agriculture
2007,Brazil,82719018,Export,Mauritius,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",9,Agriculture
2007,Brunei Darussalam,28189717,Import,China,8704,Vehicles; for the transport of goods,NA,Logistics
2007,Bulgaria,35855145,Import,Hungary,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",NA,Agriculture
2007,Bulgaria,42717151,Import,Greece,8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,NA,Logistics
2007,Bulgaria,78777753,Export,USA,8709,"Works trucks, self-propelled, (not fitted with lifting or handling equipment), for factories, warehouses etc, for short distance transport of goods, tractors used on railway station platforms; parts thereof",680,Logistics
2007,Burkina Faso,42580855,Import,Netherlands,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",0,Logistics
2007,Burundi,79955756,Export,Rwanda,8704,Vehicles; for the transport of goods,375763,Logistics
2007,Cabo Verde,27684662,Import,Italy,847420,"Machines; for crushing or grinding earth, stone, ores or other mineral substances",NA,Mining
2007,Cambodia,27349652,Import,Thailand,847420,"Machines; for crushing or grinding earth, stone, ores or other mineral substances",NA,Mining
2007,Cameroon,75242983,Export,Ghana,8701,Tractors; (other than tractors of heading no 8709),130011,Logistics
2007,Canada,42713953,Import,Finland,843031,Coal or rock cutters and tunnelling machinery; self-propelled,20988504,Agriculture
2007,Canada,37631439,Import,Belgium,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",198627,Agriculture
2007,Canada,33276599,Import,Switzerland,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",710361,Agriculture
2007,Canada,87910797,Export,Saint Pierre and Miquelon,843039,Coal or rock cutters and tunnelling machinery; not self-propelled,5494,Agriculture
2007,Canada,42986859,Import,New Caledonia,8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,7287,Logistics
2007,Canada,84580672,Export,South Africa,843039,Coal or rock cutters and tunnelling machinery; not self-propelled,894844,Agriculture
2007,Canada,92987063,Export,Malta,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",1895502,Logistics
2007,Central African Rep.,44079615,Import,USA,8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,NA,Logistics
2007,Chile,90845471,Export,Spain,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",292024.8,Logistics
2007,Chile,86882867,Export,"Areas, nes",8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",2089,Agriculture
2007,Chile,90667050,Export,Colombia,8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",200860,Logistics
2007,China,82920108,Export,Kazakhstan,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",1447764,Agriculture
2007,China,88751922,Export,Qatar,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",17090,Agriculture
2007,China,77784422,Export,Armenia,847420,"Machines; for crushing or grinding earth, stone, ores or other mineral substances",141167,Mining
2007,China,75238358,Export,Brunei Darussalam,8704,Vehicles; for the transport of goods,324329,Logistics
2007,China,88751540,Export,Nepal,8434,Milking machines and dairy machinery,45384,Agriculture
2007,China,81705849,Export,Venezuela,8704,Vehicles; for the transport of goods,46767777,Logistics
2007,China,77982574,Export,Brunei Darussalam,8701,Tractors; (other than tractors of heading no 8709),18842,Logistics
2007,China,25838985,Import,Australia,847420,"Machines; for crushing or grinding earth, stone, ores or other mineral substances",NA,Mining
2007,China,89371919,Export,Argentina,843039,Coal or rock cutters and tunnelling machinery; not self-propelled,31074,Agriculture
2007,China,92002009,Export,Bulgaria,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",3219610,Logistics
2007,China,35058670,Import,France,847410,"Machines; for sorting, screening, separating or washing earth, stone, ores or other mineral substances",NA,Mining
2007,"China, Hong Kong SAR",91004667,Export,China,841710,"Furnaces and ovens; non-electric, for the roasting, melting or other heat-treatment of ores, pyrites or of metals, for industrial or laboratory use",382449,Mining
2007,"China, Hong Kong SAR",34655981,Import,"Other Asia, nes",8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",NA,Agriculture
2007,"China, Macao SAR",44075560,Import,Rep. of Korea,8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,0,Logistics
2007,Colombia,42299721,Import,Canada,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",NA,Logistics
2007,Colombia,41343588,Import,Singapore,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",NA,Logistics
2007,Comoros,35843564,Import,France,8435,"Presses, crushers and similar machinery; used in the manufacture of wine, cider, fruit juices or similar beverages",NA,Agriculture
2007,Congo,76005301,Export,Cameroon,8704,Vehicles; for the transport of goods,29046,Logistics
2007,Cook Isds,35843531,Import,USA,8433,"Harvesting and threshing machinery, straw and fodder balers, grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading no 8437",NA,Agriculture
2007,Costa Rica,35048438,Import,Spain,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",NA,Agriculture
2007,Costa Rica,43116624,Import,Spain,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",NA,Logistics
2007,Croatia,28173980,Import,Australia,9015,"Surveying (including photogrammetrical surveying), hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances, excluding compasses, rangefinders",NA,Logistics
2007,Croatia,37621871,Import,Italy,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",NA,Agriculture
2007,Croatia,37423668,Import,Mexico,8432,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers",NA,Agriculture
